start_station_name,lat,lng
Suydam St & Knickerbocker Ave,40.702013,-73.923769
W 43 St & 10 Ave,40.76009437,-73.99461843
Clay Ave & E 173 St,40.843264,-73.904867
E 94 St & Madison Ave,40.785851052913884,-73.95482444378061
48 Ave & 41 St,40.73985995699164,-73.92400324344635
Warren St & Roosevelt Ave,40.74919,-73.87043
W Broadway & Spring St,40.72494672359416,-74.00165855884552
St Ann's Ave & Westchester Ave,40.815887,-73.911918
Ocean Ave & Tennis Ct,40.64873,-73.96084
23 Rd & 31 St,40.77336750284339,-73.91382560133934
Spring St & Hudson St,40.72583996792375,-74.0076532959938
W 44 St & 5 Ave,40.75500254,-73.98014437
Catherine St & Monroe St,40.71117444,-73.99682619
67 St & Erik Pl,40.633385,-74.016562
Gillmore St & 27 Ave,40.76399,-73.8669
Pioneer St & Van Brunt St,40.679043,-74.011169
Prospect Park SW & 16 St,40.657265,-73.974165
Garrison Ave & Manida St,40.818743,-73.890247
Ryer Ave & E 182 St,40.8558,-73.89956
W 42 St & 8 Ave,40.7575699,-73.99098507
South Railroad Ave & Broadway,40.741,-73.88027
Old Fulton St,40.70277159,-73.99383605
21 St & 43 Ave,40.75052534,-73.94594845
N 10 St & Berry St,40.720253,-73.957082
E 68 St & Madison Ave,40.7691572,-73.96703464
Bedford Ave & Beverley Rd,40.64491,-73.95487
Madison St & Malcolm X Blvd,40.68713,-73.93008
Eastern Pkwy & Franklin Ave (SW Corner),40.670529,-73.958222
Louis Nine Blvd & Intervale Ave,40.831998,-73.892686
New York Ave & Lenox Rd,40.65458,-73.94716
E 53 St & Lexington Ave,40.75828065,-73.97069431
65 St & Roosevelt Ave,40.74589,-73.89915
W 45 St & 8 Ave,40.75929124,-73.98859651
3 Ave & E 174 St,40.84224,-73.8985
Manhattan Ave & Devoe St,40.713532,-73.9459867
Davidson Ave & W Burnside Ave,40.853646,-73.908731
3 Ave & E 72 St,40.7699426,-73.96060712
Eastern Pkwy & Schenectady Ave,40.66876,-73.93376
W 25 St & 9 Ave,40.747832605837715,-74.0005722643582
88 St & Astoria Blvd,40.76424,-73.8812
1 Ave & E 6 St,40.72633085971696,-73.98616880178452
9 Ave & W 39 St,40.756403523272496,-73.99410143494606
Monroe St & Patchen Ave,40.68814,-73.92693
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
E 12 St & 3 Ave,40.73223272,-73.98889957
Huron St & Franklin St,40.73266,-73.95826
W Burnside Ave & University Ave,40.853686,-73.912498
Broadway & Battery Pl,40.70463334,-74.01361706
2 Ave & E 96 St,40.7839636,-73.9471673
Caton Ave & Bedford Ave,40.65237,-73.95623
103 St & Martense Ave,40.74046,-73.8565
Crescent Ave & Belmont Ave,40.85391,-73.8866
Tompkins Ave & Hopkins St,40.69957608,-73.94708417
Macon St & Patchen Ave,40.68374,-73.9261
W 49 St & 8 Ave,40.76227205,-73.98788205
Audubon Ave & W 192 St,40.85589030603889,-73.92708241939545
16 St & 4 Ave,40.666197,-73.992466
Lenox Ave & W 144 St,40.819783,-73.936521
8 Ave & W 52 St,40.76370739,-73.9851615
W 20 St & 10 Ave,40.745686,-74.005141
N Moore St & Hudson St,40.71996118117138,-74.00844320654869
74 St & Woodside Ave,40.74325,-73.89079
Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
5 Ave & 67 St,40.635679,-74.020005
10 Ave & W 202 St,40.861281970750994,-73.921417593956
S 5 Pl & S 5 St,40.710451,-73.960876
Schenectady Ave & Pacific St,40.67686,-73.93327
Broadway & E 21 St,40.739888408589955,-73.98958593606949
Walnut Ave & E 136 St,40.801657,-73.909513
Morgan Ave & Maspeth Ave,40.716657,-73.93637
Ocean Pkwy & Church Ave,40.644718957635746,-73.97451460361481
99 St & Astoria Blvd,40.76196,-73.87042
33 St & 47 Ave,40.74283,-73.9321
E 169 St & Fox St,40.827184,-73.893721
E Tremont Ave & Jerome Ave,40.851747,-73.908964
Seaman Ave & Isham St,40.869898661940454,-73.92076313495636
31 St & Ditmars Blvd,40.776168,-73.910485
Pacific St & Thomas S. Boyland St,40.67568,-73.91396
49 St & 25 Ave,40.764496,-73.904632
Brook Ave & E 138 St,40.807408,-73.91924
W 11 St & 6 Ave,40.73532427,-73.99800419
George St & Wilson Ave,40.702997,-73.92997
E 191 St & Bathgate Ave,40.8601,-73.8866
39 Ave & 45 St,40.749478221834764,-73.91826465725897
Queens Blvd & 56 St,40.74193,-73.90913
E 165 St & Clay Ave,40.82809,-73.91288
Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971
Broadway & Furman Ave,40.68139,-73.90756
Grand Concourse & E 197 St,40.86945,-73.89148
Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
Crotona Park East & E 173 St,40.837037,-73.890413
W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
Front St & Gold St,40.70224,-73.982578
64 St & Woodbine St,40.70809,-73.89549
Irving Ave & Jefferson St,40.70538,-73.92535
Ave A & E 14 St,40.73031071000895,-73.98047178983688
39 Dr & 52 St,40.74732,-73.91197
Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
Boston Rd & E 178 St,40.84096,-73.87923
W 40 St & 7 Ave,40.754818,-73.988154
32 Ave & 77 St,40.75727,-73.89024
E 14 St & 1 Ave,40.73139303364151,-73.98286700248718
University Pl & E 14 St,40.734814,-73.992085
Roosevelt Ave & 104 St,40.74984,-73.86156
Queens Blvd & Broadway,40.73672,-73.87728
Boston Rd & E 167 St,40.828199,-73.903719
St Marks Ave & Ralph Ave,40.67372,-73.92199
Myrtle Ave & St Edwards St,40.69327018,-73.97703874
Seaman Ave & Beak St,40.867505,-73.926363
E 176 St & Clinton Ave,40.84311,-73.89149
Wadsworth Ave & W 175 St,40.846052,-73.937648
7 Ave & 41 St,40.647379,-74.000911
Gerard Ave & McClellan St,40.833909,-73.92112
Prospect Park W & 20 St,40.656633,-73.983864
60 St & 60 Rd,40.71592232709503,-73.90601366758347
3 Ave & Carroll St,40.677027,-73.9865
Albany Ave & Carroll St,40.6667,-73.93972
Franklin St & W Broadway,40.71911552,-74.00666661
Central Park West & W 68 St,40.7734066,-73.97782542
Gansevoort St & Hudson St,40.73937600789778,-74.00520807425661
E 115 St & Lexington Ave,40.797911,-73.9423
Southern Blvd & E 187 St,40.8535,-73.88177
Broadway & W 25 St,40.74286877312112,-73.98918628692627
University Ave & Brandt Pl,40.848354,-73.918389
60 Ave & Junction Blvd,40.73466,-73.86501
E 19 St & Beverley Rd,40.64483,-73.9613
E 170 St & Webster Ave,40.83617913677475,-73.90730146322765
Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
Longfellow Ave & E 165 St,40.825322,-73.887729
Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961
E 81 St & 3 Ave,40.77573034,-73.9567526
Kingsbridge Terrace & W 230 St,40.87555,-73.90212
Amsterdam Ave & W 136 St,40.819746,-73.951819
Stratford Rd & Beverley Rd,40.64378,-73.96867
Woodside Ave & 55 St,40.74679,-73.90893
58 St & 56 Dr,40.72419,-73.91244
Broadway & 49 St,40.755389,-73.911517
Windsor Pl & 8 Ave,40.660906,-73.983074
Halsey St & Ralph Ave,40.68494,-73.92299
Corona Ave & 98 St,40.74448,-73.86516
21 Ave & Shore Blvd,40.783956,-73.916894
Frost St & Debevoise Ave,40.71882,-73.93948
Broadway & W 133 St,40.8190344,-73.956156
Roosevelt Island Tramway,40.757284,-73.9536
Cypress Ave & Palmetto St,40.701573408737914,-73.90876293182373
50 St & 7 Ave,40.642501,-74.006055
E 48 St & 3 Ave,40.7546011026,-73.971878855
Morris Ave & McClellan St,40.831584,-73.9149
Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
Fulton St & Adams St,40.692418292578466,-73.98949474096298
E 89 St & York Ave,40.7779453,-73.946041
114 St & 39 Ave,40.7532,-73.853
Judge St & Britton Ave,40.74454,-73.88112
34 Ave & 45 St,40.754795,-73.917014
11 St & 44 Rd,40.749207,-73.949373
Claflin Ave & Reservoir Ave,40.87398,-73.89943
Grand Concourse & E Mount Eden Ave,40.84301,-73.91172
E 156 St & Brook Ave,40.819823,-73.912411
60 Pl & Linden St,40.70886,-73.90182
W 180 St & Ft Washington Ave,40.849972,-73.938423
Broadway & W 168 St,40.84089603193041,-73.93972098827362
Scholes St & Lorimer St,40.708323,-73.948732
37 Ave & 106 St,40.75397,-73.862
W 84 St & Amsterdam Ave,40.78621,-73.9756
E 118 St & 3 Ave,40.799139,-73.9389152
Amsterdam Ave & W 125 St,40.813358,-73.956461
20 Ave & 42 St,40.775415,-73.900063
11 Ave & W 59 St,40.77149671054441,-73.99046033620834
Dock St & Front St,40.702709,-73.99253
97 St & 57 Ave,40.73727,-73.86415
W 46 St & 11 Ave,40.76341379,-73.99667444
Dock 72 Way & Market St,40.69985,-73.97141
Carroll St & Columbia St,40.6830456,-74.00348559
Congress St & Clinton St,40.68825516598005,-73.99545192718506
27 Ave & 9 St,40.7739825,-73.9309134
Fulton St & Broadway,40.711066,-74.009447
Lenox Ave & W 130 St,40.8107922,-73.9430681
Hamilton Pl & W 140 St,40.822756,-73.951346
E 27 St & Park Ave S,40.74275179648995,-73.9847157150507
E 20 St & FDR Dr,40.733208626522426,-73.9756813647
Tiebout Ave & E Fordham Rd,40.861915,-73.894831
Amsterdam Ave & W 183 St,40.84925,-73.93022
Wakeman Pl & Ridge Blvd,40.639421,-74.026823
Kingston Ave & Montgomery St,40.66481,-73.94269
Vernon Blvd & 10 St,40.7671863,-73.9373554
Rugby Rd & Beverley Rd,40.64435,-73.96591
30 Ave & 47 St,40.761294,-73.909562
Menahan St & Central Ave,40.69543,-73.9196
W 10 St & Washington St,40.73342399437081,-74.00851495563984
W 145 St & Amsterdam Ave,40.825244,-73.947257
43 Ave & 47 St,40.7448062877224,-73.91728967428207
20 Ave & 31 St,40.78001336610564,-73.90667617321014
Washington Square E,40.73049393,-73.9957214
Van Cortlandt Park S & Gouverneur Ave,40.88492,-73.89084
Stuyvesant Ave & Hart St,40.69465,-73.9343
11 Ave & W 27 St,40.751396,-74.005226
E 16 St & 5 Ave,40.73726186,-73.99238967
Madison St & Clinton St,40.71269042,-73.98776323
Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057
W 116 St & Broadway,40.8082,-73.9641
Goulden Ave & W 197 St,40.87156,-73.89714
Allen St & Rivington St,40.72019576,-73.98997825
Park Circle & East Dr,40.651566,-73.972212
New York Ave & Montgomery St,40.66509,-73.94824
46 St & 30 Rd,40.76072,-73.910989
51 St & 43 Ave,40.74451,-73.91412
Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521
98 St & 25 Ave,40.76454,-73.87171
Beverley Rd & Flatbush Ave,40.64499,-73.95818
51 Ave & Van Loon St,40.73832,-73.87913
W 84 St & Columbus Ave,40.78499979,-73.97283406
Ithaca St & Baxter Ave,40.74638,-73.88322
Randall's Island - Field 10,40.795098,-73.923734
57 St & 4 Ave,40.642622,-74.016866
39 Ave & 99 St,40.74962,-73.86677
E 1 St & Bowery,40.72486122254819,-73.99213135242462
W 170 St & University Ave,40.84207,-73.926075
Skillman Ave & 54 St,40.745502,-73.909887
W 43 St & 6 Ave,40.75527307,-73.98316936
Concord St & Bridge St,40.69766564,-73.98476437
7 Ave & W 55 St,40.764126,-73.980973
E 85 St & 3 Ave,40.77801203,-73.95407149
Market St & Henry St,40.71310702305908,-73.99446353316307
Chauncey St & Stuyvesant Ave,40.68012,-73.93168
30 Ave & 80 St,40.76109,-73.88838
Queens Blvd & Albion Ave,40.73856,-73.88553
Crown St & Troy Ave,40.66559,-73.93712
94 St & 57 Ave,40.73628,-73.86752
Valentine Ave & E 181 St,40.854123869116,-73.89932222664356
Manhattan Ave & Leonard St,40.72084,-73.94844
E 75 St & 3 Ave,40.77112927,-73.95772297
Ave D & E 8 St,40.72368361,-73.97574813
E 118 St & Park Ave,40.8005385,-73.9419949
79 St & 37 Ave,40.74937,-73.88714
E 11 St & 1 Ave,40.72953837,-73.98426726
E 170 St & Clay Ave,40.837213,-73.908345
E 34 St & Linden Blvd,40.65302,-73.94599
Cortelyou Rd & Albany Ave,40.64483,-73.93853
Andrews Ave S & W 179 St,40.855156,-73.91278
Jackson Ave & 46 Rd,40.74524768,-73.94733276
Clarkson Ave & E 37 St,40.65577,-73.9432
W 41 St & 8 Ave,40.75640548,-73.9900262
McKibbin St & Bogart St,40.706237,-73.933871
Plaza St East & Flatbush Ave,40.673134,-73.969106
Washington Pl & 6 Ave,40.73224119,-74.00026394
31 Ave & 34 St,40.763154,-73.920827
W 18 St & 6 Ave,40.73971301,-73.99456405
Riverside Dr & W 104 St,40.8013434,-73.9711457439
E 91 St & 2 Ave,40.781152764279156,-73.94963040947914
Knickerbocker Ave & Thames St,40.70539,-73.92976
Sands St & Jay St,40.700119,-73.9862
Vernon Blvd & 31 Ave,40.7692475,-73.9354504
Putnam Ave & Ralph Ave,40.68705,-73.92338
Cypress Ave & George St,40.69812,-73.90271
Aqueduct Ave & North St,40.8604787,-73.9057169936
Southern Blvd & E 142 St,40.807347437082,-73.90809774398804
Ogden Ave & W 164 St,40.832812,-73.929372
Thomas S. Boyland St & Fulton St,40.67854,-73.91367
38 St & 30 Ave,40.764174520197685,-73.91583994030952
Amsterdam Ave & W 79 St,40.7829391,-73.9786517
Pacific St & Rochester Ave,40.67639,-73.92748
Lenox Ave & W 133 St,40.81296,-73.941878
Central Park West & W 76 St,40.77896784,-73.97374737
28 St & 36 Ave,40.757186,-73.932719
60 St & 37 Ave,40.74952,-73.90265
St James Ave & 51 Ave,40.73813,-73.88104
W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
Beck St & Leggett Ave,40.815077,-73.899939
48 St & 37 Ave,40.751555,-73.915026
Albemarle Rd & E 21 St,40.64741,-73.95933
Putnam Ave & Wyckoff Ave,40.69811,-73.90904
E 49 St & Church Ave,40.65182,-73.93135
Faile St & Garrison Ave,40.820578,-73.888271
3 Ave & 17 St,40.666168,-73.995549
48 Ave & 5 St,40.744363287066875,-73.9558732509613
Knickerbocker Ave & Hancock St,40.69385,-73.90974
E Burnside Ave & Ryer Ave,40.850535,-73.901318
44 Dr & Jackson Ave,40.74718234,-73.9432635
Intervale Ave & Kelly St,40.827301,-73.896372
53 St & Flushing Ave,40.71435,-73.91405
Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279
Allen St & Hester St,40.71605866,-73.99190759
E 63 St & 3 Ave,40.763954,-73.9646
Bronx Shore Comfort Station,40.80046,-73.92404
Chauncey St & Malcolm X Blvd,40.68044,-73.92842
34 Ave & 31 St,40.759604471387945,-73.92714411020279
31 Ave & Steinway St,40.7611488,-73.9170071
Greenpoint Ave & West St,40.729803,-73.959099
91 St & 23 Ave,40.76768,-73.87899
E 123 St & Lexington Ave,40.8029263,-73.9379
71 St & 37 Ave,40.7488,-73.89451
Somers St & Rockaway Ave,40.67872,-73.91105
Pacific St & Smith St,40.687880939612775,-73.98939281702042
Waterloo Pl & Crotona Park East,40.839194,-73.888587
Center Blvd & 51 Ave,40.743366080270214,-73.95960688591003
43 Ave & 42 St,40.74534682580983,-73.9219419658184
Cathedral Pkwy & Broadway,40.804213,-73.96699104
Southern Blvd & E 172 St,40.834124,-73.88955
N 5 St & Northside Piers,40.719876,-73.963865
W Tremont Ave & Grand Ave,40.850036,-73.912785
Berkeley Pl & 6 Ave,40.6765304,-73.97846879
43 Ave & 40 St,40.74562,-73.92402
Fresh Pond Rd & Flushing Ave,40.72155,-73.90295
20 Ave & 48 St,40.772899,-73.896849
Edgecombe Ave & W 141 St,40.820681,-73.945144
Eliot Ave & 60 Ln,40.71391,-73.90299
St Marks Pl & 2 Ave,40.7284186,-73.98713956
Popham Ave & W 174 St,40.847746,-73.922079
Concourse Village West & E 156 St,40.823162,-73.923267
111 St & 53 Ave,40.74336,-73.85129
E 89 St & 3 Ave,40.7806284,-73.9521667
62 St & 34 Ave,40.75201,-73.89986
35 St & 21 Ave,40.776745,-73.906558
Greenwood Ave & E 4 St,40.650739,-73.977739
E 27 St & 1 Ave,40.739445,-73.976806
E 58 St & 1 Ave (NW Corner),40.759125,-73.962658
E 181 St & Bathgate Ave,40.85198,-73.89438
Wythe Ave & N 13 St,40.722767,-73.957021
Rutland Rd & Brooklyn Ave,40.65969,-73.94517
Riverside Dr & W 145 St,40.827305,-73.951989
Leonard St & Church St,40.717571,-74.005549
6 Ave & Canal St,40.72243797,-74.00566443
2 Ave & E 104 St,40.7892105,-73.94370784
Lafayette St & Grand St,40.72028,-73.99879
Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
Broadway & Madison St,40.68822,-73.91966
E Mosholu Pkwy & E 204 St,40.8740704,-73.8833650931
DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
St Nicholas Terrace & Convent Ave,40.821294,-73.947868
Paul Ave & W 205 St,40.87704,-73.88943
Eldert St & Bushwick Ave,40.68652,-73.91321
FDR Drive & E 35 St,40.744219,-73.97121214
Forest Ave & Summerfield St,40.69922,-73.89795
Howard St & Lafayette St,40.71910537,-73.99973337
Pike St & E Broadway,40.71406667,-73.99293911
58 St & 2 Ave,40.644512,-74.021506
10 St & 2 Ave,40.671907,-73.993612
Jerome Ave & Ogden Ave,40.829797,-73.931015
20 Ave & 21 St,40.784003,-73.912297
University Pl & E 8 St,40.73143724085228,-73.99490341544151
Central Park W & W 91 St,40.788664991278836,-73.96680057048798
W 56 St & 8 Ave,40.765959181657976,-73.98313522338867
W 233 St & Albany Crescent,40.87979,-73.90164
E 81 St & 1 Ave,40.77377781072322,-73.95197331905365
Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
30 Ave & 12 St,40.771717105208275,-73.93159255385399
Calyer St & Guernsey St,40.72755807335852,-73.95505852997303
5 Ave & E 78 St,40.77632142182271,-73.96427392959595
19 St & 8 Ave,40.658489,-73.985543
Palmetto St & Traffic Ave,40.70929,-73.89441
57 St & Grand Ave,40.71921,-73.9124
Bleecker St & Forest Ave,40.7107,-73.90525
Henry St & Grand St,40.714211,-73.981095
Lorimer St & Harrison Ave,40.702726,-73.94984
2 Ave & 37 St,40.656326,-74.009627
28 St & 41 Ave,40.751047,-73.93797
Schenectady Ave & President St,40.66732,-73.93398
S Portland Ave & Hanson Pl,40.68539567,-73.97431458
E 38 St & Church Ave,40.65106,-73.94193
W 27 St & 7 Ave,40.746647,-73.993915
58 St & 32 Ave,40.75574,-73.903427
Broadway & W 238 St,40.88524,-73.90077
Anderson Ave & W 164 St,40.832057,-73.927421
E 179 St & Daly Ave,40.84335,-73.88247
Tibbett Ave & W 234 St,40.88324,-73.90587
31 Ave & 14 St,40.7682,-73.9322662
Bedford Ave & Clarkson Ave,40.65519,-73.9564
Hancock St & Stuyvesant Ave,40.68454,-73.9322
Graham Ave & Herbert St,40.71929301,-73.94500379
Schenectady Ave & Maple St,40.66178,-73.93445
Crescent St & Broadway,40.7633589,-73.9286471
Bailey Ave & W 238 St,40.88417,-73.89793
Underhill Ave & Pacific St,40.6804836,-73.9646795
Edgecombe Ave & W 167 St,40.838191,-73.936085
E 21 St & Church Ave,40.65007,-73.96001
Southern Blvd & Xavier Way,40.86149,-73.88103
Henry St & Remsen St,40.69400964865994,-73.99465128779411
Albany Ave & Park Pl,40.67297,-73.93896
W 100 St & Manhattan Ave,40.795,-73.9645
24 Ave & 26 St,40.774591,-73.918544
Crotona Park North & Prospect Ave,40.841092,-73.892317
Nassau St & Navy St,40.69839895,-73.98068914
Greene St & Prince St,40.72511734422387,-73.99930492043495
5 Ave & W 126 St,40.80722,-73.9418
E 138 St & Cypress Ave,40.805559,-73.914718
River Ave & E 151 St,40.822217,-73.928939
Cypress Ave & St Felix Ave,40.69559,-73.89927
W 54 St & 11 Ave,40.768333,-73.992573
Stanton St & Chrystie St,40.72229346,-73.99147535
20 Ave & Shore Blvd,40.785994,-73.915098
Westchester Ave & Jackson Ave,40.816124,-73.908116
Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206
43 St & Broadway,40.7577284,-73.9166368
21 St & 21 Ave,40.782465,-73.914527
48 St & Skillman Ave,40.74622874694195,-73.91616314649582
E Fordham Rd & Webster Ave,40.861748,-73.89105
Westchester Ave & Southern Blvd,40.824956,-73.891677
Melrose St & Broadway,40.697481,-73.935877
6 Ave & 12 St,40.6663181,-73.9854617
Crotona Ave & E Fordham Rd,40.8579,-73.88147
Irving Ave & Harman St,40.70108,-73.9179
Malcolm X Blvd & DeKalb Ave,40.6938,-73.93114
Metropolitan Ave & 65 Ln,40.71225,-73.89111
Nagle Ave & Thayer St,40.861382,-73.925591
Clinton St & Joralemon St,40.69239502,-73.99337909
W 16 St & The High Line,40.74334935,-74.00681753
Bedford Ave & Montgomery St,40.665816,-73.956934
McKibbin St & Manhattan Ave,40.70510918,-73.94407279
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
Morris Ave & E Burnside Ave,40.85322,-73.90546
LaGuardia Pl & W 3 St,40.72917025,-73.99810231
Jerome Ave & W 195 St,40.86874,-73.89657
50 St & 30 Ave,40.760083,-73.907107
Delancey St & Eldridge St,40.719383,-73.991479
Grand Ave & Remsen Pl,40.72353,-73.89967
23 St & 3 Ave,40.662611,-73.998623
104 St & 38 Ave,40.75138,-73.86242
Frederick Douglass Blvd & W 139 St,40.81900581806558,-73.94476890563965
Broadway & W 142 St,40.824686,-73.951947
92 St & Astoria Blvd,40.76313,-73.8772
84 St & Roosevelt Ave,40.74797,-73.88204
W 37 St & 5 Ave,40.75038009,-73.98338988
43 St & 35 Ave,40.754139,-73.919543
Cabrini Blvd & W 177 St,40.848282,-73.941343
Centre St & Worth St,40.71494807,-74.00234482
McGuinness Blvd & Eagle St,40.73555,-73.95284
E 84 St & Park Ave,40.77862688,-73.95772073
Brooklyn Ave & Dean St,40.67669,-73.94437
Columbus Ave & W 103 St,40.7969347,-73.9643412291
21 St & 4 Ave,40.662584,-73.995554
Sedgwick Ave & Hillman Ave,40.88224,-73.89136
Troy Ave & Linden Blvd,40.6533,-73.93644
Carroll St & Smith St,40.680611,-73.99475825
E 41 St & Madison Ave (SE corner),40.752049,-73.979635
E 55 St & 2 Ave,40.75797322,-73.96603308
E 135 St & St Ann's Ave,40.805089,-73.918889
48 St & 50 Ave,40.73737,-73.91803
Sharon St & Olive St,40.715341620424475,-73.93865078687668
Boerum St & Broadway,40.70538077,-73.94976519
Central Ave & Decatur St,40.6882,-73.90798
24 St & 41 Ave,40.752474,-73.939991
Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
E 161 St & River Ave,40.827883,-73.927111
3 Ave & E 100 St,40.7877214,-73.94728331
W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
Queens Plaza North & Crescent St,40.75110165,-73.94073717
Grand Concourse & E Mosholu Pkwy S,40.877964,-73.8847550291
Putnam Ave & Nostrand Ave,40.68402,-73.94977
Washington Ave & Park Ave,40.69610226,-73.96751037
S 3 St & Bedford Ave,40.71260486,-73.96264403
Broadway & W 160 St,40.835775,-73.9434
E 141 St & Jackson Ave,40.806896,-73.911837
72 St & Northern Blvd,40.75473,-73.89458
57 St & Woodside Ave,40.74578861252213,-73.9072778339874
43 St & 23 Ave,40.769673,-73.906018
Strong St & University Ave,40.87119,-73.89918
1 Ave & E 44 St,40.75001986,-73.96905301
Clinton St & Centre St,40.67434,-74.00194698
Ditmars Blvd & 73 St,40.76817,-73.896293
3 Ave & Schermerhorn St,40.68683208,-73.9796772
Greenwich St & Hubert St,40.721319,-74.010065
Boone Ave & E 172 St,40.832649,-73.885272
47 Ave & 48 St,40.74086,-73.91708
3 Ave & E 112 St,40.795508,-73.941606
Adelphi St & Myrtle Ave,40.69308257,-73.97178913
Broadway & Hancock St,40.68663,-73.9168
Smith St & 3 St,40.6787242,-73.99599099
Bedford Ave & Fenimore St,40.65815,-73.95674
Dean St & Hoyt St,40.6864442,-73.98759104
Greenpoint Ave & 47 St,40.7424,-73.91808
MacDougal St & Prince St,40.72710258,-74.00297088
Gerard Ave & E 164 St,40.830262,-73.923391
Goulden Ave & W 205 St,40.87812,-73.89192
Grand Ave & 55 St,40.71888,-73.91427
E 167 St & Bryant Ave,40.826706,-73.888719
Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
Linden Blvd & Nostrand Ave,40.65272,-73.94994
32 Ave & 81 St,40.75763,-73.88682
E 117 St & 1 Ave,40.796568260802964,-73.93459528684616
Division Ave & Hooper St,40.70684203101325,-73.9544353965357
Nostrand Ave & Flushing Ave,40.69928,-73.953259
100 St & Lewis Ave,40.73988,-73.86012
5 Ave & 41 St,40.649983,-74.005144
Prospect Pl & Howard Ave,40.67261,-73.91977
32 Ave & 75 St,40.75704,-73.8924
Fulton Ave & E 172 St,40.839229,-73.899047
Brooklyn Ave & Snyder Ave,40.64915,-73.94368
3 Ave & Wakeman Pl,40.638246,-74.024714
2 Ave & E 31 St,40.74299,-73.97711
Harman St & Seneca Ave,40.70577,-73.91292
2 Ave & E 99 St,40.7862586,-73.94552579
72 St & Broadway,40.74751,-73.89372
8 Ave & W 38 St,40.75461,-73.99177
Caton Ave & St. Pauls Pl,40.65153,-73.96277
Richards St & Delavan St,40.6794327,-74.00785041
62 St & Northern Blvd,40.754176,-73.900318
103 St & 41 Ave,40.74875,-73.86285
104 St & 32 Ave,40.75951,-73.86491
E 169 St & Webster Ave,40.834015,-73.908863
Bedford Ave & Bergen St,40.676368,-73.952918
Fulton Ave & E 168 St,40.830471,-73.904556
Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
Park Ave & E Tremont Ave,40.84731,-73.89981
Henry St & Degraw St,40.6847514,-73.99917254
E 103 St & Lexington Ave,40.7903051,-73.94755757
Steinway St & 23 Ave,40.7713937,-73.9077436
Decatur St & Saratoga Ave,40.68332,-73.91711
Lincoln Rd & Ocean Ave,40.6605,-73.9626
Prospect Pl & 6 Ave,40.6793307,-73.97519523
Forley St & Lamont Ave,40.74463,-73.87386
Classon Ave & St Marks Ave,40.676513,-73.959431
Centre St & Chambers St,40.71273266,-74.0046073
W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249
W 176 St & Montgomery Ave,40.849629,-73.919205
Center Blvd & 48 Ave,40.745038,-73.957539
Amsterdam Ave & W 152 St,40.829523,-73.944279
Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235
Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
Cortelyou Rd & E 34 St,40.64454,-73.94486
Norman Ave & Leonard St,40.725819,-73.950815
Bedford Ave & S 9 St,40.70853074,-73.96408963
W 37 St & Broadway,40.75227093837409,-73.98770570755005
E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
Onderdonk Ave & Gates Ave,40.70413,-73.90737
Ave C & E 16 St,40.72984830346529,-73.97455215454102
White St & Moore St,40.704508,-73.9351
74 St & 37 Ave,40.74908,-73.89172
40 Ave & 9 St,40.75742,-73.945133
Pacific St & Ralph Ave,40.67607,-73.92171
Union Ave & Jackson St,40.7160751,-73.952029
39 Ave & 56 St,40.74838,-73.90699
E 134 St & Walnut Ave,40.800425,-73.911034
Wallabout St & Kent Ave,40.6991049,-73.960633406
Park Ave & E 179 St,40.85014,-73.89818
E 187 St & 3 Ave,40.85724,-73.8909
36 St & Hunters Point Ave,40.73781699881193,-73.93024072051048
41 St & 4 Ave,40.651354,-74.007168
Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
Walton Ave & E 176 St,40.84833,-73.90971
E 72 St & Park Ave,40.77118287540658,-73.96409422159195
W 110 St & Amsterdam Ave,40.802692,-73.96295
Pearl St & York St,40.70140463410644,-73.98768022656441
